137,5,1
138,5,1
139,5,1
140,5,1
141,5,1
142,5,1
143,5,1
144,5,1
145,5,1
146,5,1
147,5,1
148,5,1
149,5,1
150,5,1
101,6,34.5615111931704
102,6,8.65441339887328
103,6,52.4720605909657
104,6,-16.537722056844
105,6,23.7990674377197
106,6,-18.9024047911554
107,6,-4.68823533632379
108,6,-8.91638452483807
109,6,6.84919334945881
110,6,2.86482774114584
111,6,-33.8719383886695
112,6,-9.15958786883739
113,6,-12.2036142501262
114,6,-2.63764285032901
115,6,28.584337375062
116,6,9.21539968069328
117,6,-12.5404681395158
118,6,-24.757875023689
119,6,13.848847366464
120,6,-26.5199071731229
121,6,-25.5484982971288
122,6,-10.9923791260029
123,6,-14.6944971155671
124,6,-4.45271793476298
125,6,34.4540365721658
126,6,-12.6931981590193
127,6,24.5332356840263
128,6,-15.7608663610727
129,6,-12.8384869897377
130,6,13.4618618932443
131,6,26.814419159992
132,6,8.71784267785525
133,6,18.7685928204556
134,6,14.4579159771256
135,6,35.8963979221952
136,6,35.278643284903
137,6,-11.8701759562761
138,6,-11.6171582374017
139,6,-27.3140696248122
140,6,23.5782709015209
141,6,-14.9349988891277
142,6,29.088525734036
143,6,3.42154736476491
144,6,29.307586547087
145,6,14.7675390285791
146,6,28.3862332163736
147,6,5.4964923181876
148,6,14.5056407286845
149,6,-9.35831628660808
150,6,-0.270029820947941
151,7,1
152,7,1
153,7,1
154,7,1
155,7,1
156,7,1
157,7,1
158,7,1
159,7,1
160,7,1
161,7,1
162,7,1
163,7,1
164,7,1
165,7,1
166,7,1
167,7,1
168,7,1
169,7,1
170,7,1
171,7,1
172,7,1
173,7,1
174,7,1
175,7,1
176,7,1
177,7,1
178,7,1
179,7,1
180,7,1
181,7,1
182,7,1
183,7,1
184,7,1
185,7,1
186,7,1
187,7,1
188,7,1
189,7,1
190,7,1
191,7,1
192,7,1
193,7,1
194,7,1
195,7,1
196,7,1
197,7,1
198,7,1
199,7,1
200,7,1
151,8,13.9806907072502
152,8,-4.13140636131954
153,8,26.7543358835153
154,8,-23.8372588040723
155,8,-7.48819029514051
156,8,25.2300916145183
157,8,-4.83766617411687
158,8,49.1975208261806
159,8,30.8832754795356
160,8,-13.8066697730446
161,8,-19.0116363988307
162,8,-28.2273499948464
163,8,16.6493017412301
164,8,-0.386210695228027
165,8,-6.81000901570573
166,8,23.7051771037061
167,8,-7.64291922942755
168,8,-10.7792253319988
169,8,4.24912512522192
170,8,0.546316419084399
171,8,18.5211518337781
172,8,2.77899517291466
173,8,-13.4692844976346
174,8,11.3783622688045
175,8,12.5654938999674
176,8,-4.2794194475257
177,8,-10.6192498280039
178,8,-27.7601882956297
179,8,7.43311882869768
180,8,-12.0016126136251
181,8,-14.9090032882285
182,8,-1.26578456061356
183,8,-40.0122536550369
184,8,7.23831183058939
185,8,5.91683235344971
186,8,2.66647762422537
187,8,-18.8231524007534
188,8,14.2145460748369
189,8,-11.3691344966525
190,8,-22.4336016860651
191,8,49.4921117603393
192,8,-2.38219166089347
193,8,4.35987770590345
194,8,-18.3706225006439
195,8,17.4594394042986
196,8,13.0131949306468
197,8,2.75195484039871
198,8,21.6561020039002
199,8,-23.1658278403513
200,8,-15.7479147579771
201,9,1
202,9,1
203,9,1
204,9,1
205,9,1
206,9,1
207,9,1
208,9,1
209,9,1
210,9,1
211,9,1
212,9,1
213,9,1
214,9,1
215,9,1
216,9,1
217,9,1
218,9,1
219,9,1
220,9,1
221,9,1
222,9,1
223,9,1
224,9,1
225,9,1
226,9,1
227,9,1
228,9,1
229,9,1
230,9,1
231,9,1
232,9,1
233,9,1
234,9,1
235,9,1
236,9,1
237,9,1
238,9,1
239,9,1
240,9,1
241,9,1
242,9,1
243,9,1
244,9,1
245,9,1
246,9,1
247,9,1
248,9,1
249,9,1
250,9,1
201,10,5.4323188364843
202,10,-28.0179258670654
203,10,-6.26459770175071
204,10,31.9009399734523
205,10,-12.9897184730997
206,10,5.9928887657209
207,10,7.66010842655257
208,10,-17.4271735603388
209,10,3.6408106342727
210,10,-43.6460909826466
211,10,-16.2139546779495
212,10,-15.6101142871039
213,10,-19.6101535362715
214,10,-14.4910765799528
215,10,-41.7489302893737
216,10,14.1200442361696
217,10,8.47752548558116
218,10,72.9374793830059
219,10,-6.83890602188561
220,10,-10.5466844054252
221,10,0.0650399234597452
222,10,0.413389957075378
223,10,4.80568202234466
224,10,2.46965698901888
225,10,-16.9347305025648
226,10,-4.02472029475425
227,10,-2.67886024343737
228,10,21.4162373693293
229,10,-4.01128053170443
230,10,6.54922527260298
231,10,-9.5625876544616
232,10,4.13743401404156
233,10,-3.11475011476814
234,10,-13.0076098539871
235,10,-16.1807863558532
236,10,-11.6337673845581
237,10,25.6446246872284
238,10,-47.3790717674152
239,10,0.818385173515818
240,10,-36.6077468236957
241,10,10.1399591019818
242,10,-15.1677431837943
243,10,-1.15627442812021
244,10,39.3902564533681
245,10,-9.7370727194659
246,10,23.6566363585847
247,10,4.45990045220534
248,10,-3.63055795595008
249,10,-17.3748131943848
250,10,-4.15802327793896
251,11,1
252,11,1
253,11,1
254,11,1
255,11,1
256,11,1
257,11,1
258,11,1
259,11,1
260,11,1
261,11,1
262,11,1
263,11,1
264,11,1
265,11,1
266,11,1
267,11,1
268,11,1
269,11,1
270,11,1
271,11,1
272,11,1
273,11,1
274,11,1
275,11,1
276,11,1
277,11,1
278,11,1
279,11,1
280,11,1
281,11,1
282,11,1
283,11,1
284,11,1
285,11,1
286,11,1
287,11,1
288,11,1
289,11,1
290,11,1
291,11,1
292,11,1
293,11,1
294,11,1
295,11,1
296,11,1
297,11,1
298,11,1
299,11,1
300,11,1
251,12,24.0914666177764
252,12,36.4694724699829
253,12,4.3014452254544
254,12,-16.0389553957245
255,12,20.9881263105082
256,12,-3.66143118180032
257,12,15.3974817495454
258,12,22.0764937834241
259,12,15.5583308242338
260,12,12.7598749785681
261,12,10.9331258702385
262,12,-13.787909076558
263,12,28.9445193443237
264,12,-21.9638957257708
265,12,-32.2858372003491
266,12,-1.21068567228941
267,12,-5.21313600987785
268,12,-21.7829862167842
269,12,2.52275225097447
270,12,2.44901888350344
271,12,0.704791357690188
272,12,-1.44288318501367
273,12,-8.89751909651048
274,12,13.3556600467386
275,12,-19.9069492557357
276,12,7.04862007477267
277,12,-4.4071847222913
278,12,9.03739796643708
279,12,-5.24398894061697
280,12,-4.1799392417581
281,12,-22.6194797713297
282,12,4.47493610412982
283,12,6.13978286046507
284,12,14.0777738045055
285,12,0.854275329453325
286,12,8.7469379456628
287,12,-12.3552288392642
288,12,11.204744526019
289,12,19.9817842251703
290,12,-7.50744450029833
291,12,7.3311673985787
292,12,59.4238280137845
293,12,0.133917629343588
294,12,-27.9915019103479
295,12,-5.69417390654641
296,12,-21.9943253674749
297,12,33.4795118069362
298,12,6.21617687868965
299,12,-5.69573725695808
300,12,-32.722329862304
301,13,1
302,13,1
303,13,1
304,13,1
305,13,1
306,13,1
307,13,1
308,13,1
309,13,1
310,13,1
311,13,1
312,13,1
313,13,1
314,13,1
315,13,1
316,13,1
317,13,1
318,13,1
319,13,1
320,13,1
321,13,1
322,13,1
323,13,1
324,13,1
325,13,1
326,13,1
327,13,1
328,13,1
329,13,1
330,13,1
331,13,1
332,13,1
333,13,1
334,13,1
335,13,1
336,13,1
337,13,1
338,13,1
339,13,1
340,13,1
341,13,1
342,13,1
343,13,1
344,13,1
345,13,1
346,13,1
347,13,1
348,13,1
349,13,1
350,13,1
301,14,3.53977102132333
302,14,4.28802818028615
303,14,-19.6622413458059
304,14,35.2094881665313
305,14,12.6297557841557
306,14,18.3737200378133
307,14,7.70252731552175
308,14,-23.7400145871918
309,14,-2.90091302016324
310,14,-1.46442695959426
311,14,-8.79887392434311
312,14,22.7830397454885
313,14,1.10456723485689
314,14,-27.6834995298586
315,14,-24.4853896419024
316,14,-20.2959717845865
317,14,-3.81817426029968
318,14,-15.3880241288625
319,14,31.8465059454592
320,14,65.6450303044169
321,14,21.9653776376628
322,14,17.9847425411225
323,14,11.5741122458424
324,14,-26.4238747063823
325,14,-11.6442086409949
326,14,-5.91383748752751
327,14,0.688107168735623
328,14,-19.5068707434577
329,14,26.3655620885483
330,14,4.38825526541432
331,14,43.6440727594432
332,14,4.32965781772804
333,14,-19.9418821094464
334,14,27.188794766719
335,14,49.1124766970099
336,14,-4.30557322861818
337,14,-2.89239162165378
338,14,-6.49485004645377
339,14,-3.076339834412
340,14,-30.4094403350066
341,14,28.2887482296018
342,14,20.6160698456973
343,14,-5.39600426185047
344,14,-25.3325395510298
345,14,-53.0991824771934
346,14,-27.6458580985951
347,14,-17.2022703507896
348,14,0.222709169924097
349,14,-0.156289374120431
350,14,-14.3845986114174
351,15,1
352,15,1
353,15,1
354,15,1
355,15,1
356,15,1
357,15,1
358,15,1
359,15,1
360,15,1
361,15,1
362,15,1
363,15,1
364,15,1
365,15,1
366,15,1
367,15,1
368,15,1
369,15,1
370,15,1
371,15,1
372,15,1
373,15,1
374,15,1
375,15,1
376,15,1
377,15,1
378,15,1
379,15,1
380,15,1
381,15,1
382,15,1
383,15,1
384,15,1
385,15,1
386,15,1
387,15,1
388,15,1
389,15,1
390,15,1
391,15,1
392,15,1
393,15,1
394,15,1
395,15,1
396,15,1
397,15,1
398,15,1
399,15,1
400,15,1
351,16,3.27572252093725
352,16,-3.71203476386113
353,16,-25.146479074942
354,16,4.04873014493919
355,16,5.95338723344825
356,16,-10.4839332040378
357,16,4.88245813397094
358,16,-7.30650000551836
359,16,0.00434149374927869
360,16,2.78995313945279
361,16,8.64860613891259
362,16,8.91053520559474
363,16,-21.282216158098
364,16,-10.3752761010163
365,16,22.9817501502703
366,16,-1.58864497037795
367,16,-30.2301885980351
368,16,-21.2567048080894
369,16,-17.3888824792093
370,16,-12.629043517995
371,16,20.7005394620046
372,16,-17.488700151046
373,16,14.6993396040745
374,16,7.42953003056559
375,16,-4.30278051643978
376,16,14.8715770805723
377,16,10.477559093651
378,16,-23.3620327293013
379,16,12.1655181514296
380,16,30.552679191379
381,16,11.4008687909291
382,16,14.7024326090329
383,16,-12.5086200621498
384,16,11.8301862326235
385,16,-5.86490520931292
386,16,-13.633833794923
387,16,1.63006621298995
388,16,11.3477089868266
389,16,9.09367663530956
390,16,19.5267384961194
391,16,-32.3300455390006
392,16,-18.3584455726761
393,16,18.5611563253331
394,16,-23.3564762668084
395,16,-8.43572892775199
396,16,-22.3993984355634
397,16,3.29670543514966
398,16,-2.22543204308423
399,16,-12.5824536446533
400,16,-14.3774712039471
401,17,1
402,17,1
403,17,1
404,17,1
405,17,1
406,17,1
407,17,1
408,17,1
409,17,1
410,17,1
411,17,1
412,17,1
413,17,1
414,17,1
415,17,1
416,17,1
417,17,1
418,17,1
419,17,1
420,17,1
421,17,1
422,17,1
423,17,1
424,17,1
425,17,1
426,17,1
427,17,1
428,17,1
429,17,1
430,17,1
431,17,1
432,17,1
433,17,1
434,17,1
435,17,1
436,17,1
437,17,1
438,17,1
439,17,1
440,17,1
441,17,1
442,17,1
443,17,1
444,17,1
445,17,1
446,17,1
447,17,1
448,17,1
449,17,1
450,17,1
401,18,-13.7987477126891
402,18,23.7831936284685
403,18,22.4755799204186
404,18,11.9686244470295
405,18,0.421905322345421
406,18,-20.9524342675876
407,18,25.7341690101914
408,18,-17.3776591312654
409,18,30.0644122962522
410,18,-24.3774221917613
411,18,-19.5106691762299
412,18,16.0349023954481
413,18,-28.322516760125
414,18,43.2950221555357
415,18,15.7171548282281
416,18,-37.1154938016959
417,18,-3.17722387978141
418,18,-1.13724362615245
419,18,21.8243291366515
420,18,-14.6681742686883
421,18,14.1707812291206
422,18,-54.8804185437006
423,18,-33.1525400345265
424,18,21.8051826380088
425,18,12.4123574816943
426,18,-0.981647955808794
427,18,25.5372538647534
428,18,-7.16430596449975
429,18,-44.4870679025802
430,18,8.8205372988762
431,18,24.0509019887802
432,18,21.9568581836864
433,18,22.2735652871757
434,18,0.0110838041595888
435,18,-8.03523332476927
436,18,12.9903965121402
437,18,19.0233841047656
438,18,3.96265936219274
439,18,-14.3751712201722
440,18,-21.3930193637703
441,18,-14.1403134044069
442,18,-29.6610819604724
443,18,14.0133233457316
444,18,39.6943521648406
445,18,-57.5244684901985
446,18,9.21529694329453
447,18,-15.1621341637124
448,18,3.6596701563908
449,18,4.91171613058722
450,18,4.7746522236874
451,19,1
452,19,1
453,19,1
454,19,1
455,19,1
456,19,1
457,19,1
458,19,1
459,19,1
460,19,1
461,19,1
462,19,1
463,19,1
464,19,1
465,19,1
466,19,1
467,19,1
468,19,1
469,19,1
470,19,1
471,19,1
472,19,1
473,19,1
474,19,1
475,19,1
476,19,1
477,19,1
478,19,1
479,19,1
480,19,1
481,19,1
482,19,1
483,19,1
484,19,1
485,19,1
486,19,1
487,19,1
488,19,1
489,19,1
490,19,1
491,19,1
492,19,1
493,19,1
494,19,1
495,19,1
496,19,1
497,19,1
498,19,1
499,19,1
500,19,1
451,20,25.989665651408
452,20,16.3028237172801
453,20,12.3562264042489
454,20,11.4605610469133
455,20,12.402956777745
456,20,10.6285822648842
457,20,-20.3383771089537
458,20,1.41697280670707
459,20,21.2033376078616
460,20,-12.0443373427766
461,20,-15.0130255922708
462,20,-4.02110992470775
463,20,8.15850817019771
464,20,49.2920682851092
465,20,-12.5107313573481
466,20,-2.78105181201541
467,20,-18.9605808255373
468,20,-9.36367579511745
469,20,-24.1899192330261
470,20,7.31495601628721
471,20,12.5877148642373
472,20,43.3910582986431
473,20,-36.3804627765657
474,20,-11.8125656208432
475,20,-9.35248637305016
476,20,-20.4152363686028
477,20,-22.0894290849116
478,20,-24.7381468639447
479,20,-12.379962859194
480,20,36.5994913876636
481,20,-8.96648050748515
482,20,5.75402250643473
483,20,-29.1457529035285
484,20,-1.93337075849967
485,20,-3.99920236293519
486,20,11.3849320184056
487,20,-5.1696536462109
488,20,8.96660614690543
489,20,-11.35814074899
490,20,0.211414091663357
491,20,26.7482898360343
492,20,20.8025060704071
493,20,-8.96162476483125
494,20,-22.6990284985501
495,20,34.5946946808639
496,20,-13.5829171305683
497,20,8.88306148014304
498,20,-15.4563970376125
499,20,-38.2943641963838
500,20,-6.64187941691056
501,21,1
502,21,1
503,21,1
504,21,1
505,21,1
506,21,1
507,21,1
508,21,1
509,21,1
510,21,1
511,21,1
512,21,1
513,21,1
514,21,1
515,21,1
516,21,1
517,21,1
518,21,1
519,21,1
520,21,1
521,21,1
522,21,1
523,21,1
524,21,1
525,21,1
526,21,1
527,21,1
528,21,1
529,21,1
530,21,1
531,21,1
532,21,1
533,21,1
534,21,1
535,21,1
536,21,1
537,21,1
538,21,1
539,21,1
540,21,1
541,21,1
542,21,1
543,21,1
544,21,1
545,21,1
546,21,1
547,21,1
548,21,1
549,21,1
550,21,1
501,22,18.9412185216912
502,22,-1.39702131404654
503,22,8.98552255483704
504,22,3.08741646508569
505,22,-4.84921555772349
506,22,12.7139725306083
507,22,7.27770741032688
508,22,31.11582734823
509,22,33.6846030627235
510,22,-27.2090823879894
511,22,-9.1459185417482
512,22,48.8095255484089
513,22,-37.3766919631605
514,22,1.11508239963689
515,22,11.9460640787154
516,22,-4.84117656869991
517,22,5.2113631028626
518,22,5.27748007226167
519,22,-5.52316678524426
520,22,19.5425844284681
521,22,5.9519972502831
522,22,-23.4785441928199
523,22,-6.47762052868179
524,22,22.0251068258319
525,22,3.91870687226435
526,22,15.7854743070517
527,22,5.58198801362852
528,22,18.4813929758222
529,22,9.19721871868293
530,22,-25.5021523460542
531,22,-7.36721571253197
532,22,6.36859631790001
533,22,-8.38831010071407
534,22,-1.73596744905259
535,22,26.5951637168387
536,22,-0.36449275308232
537,22,-0.845615551311391
538,22,19.7345164815002
539,22,2.42406218898751
540,22,1.17475013104293
541,22,15.0537460353929
542,22,16.707156542782
543,22,40.3424334332694
544,22,5.92144271062217
545,22,-23.1236872809313
546,22,17.7258918914552
547,22,-5.46689800367557
548,22,-3.12416075156196
549,22,-47.756081814919
550,22,8.64594668123345
551,23,1
552,23,1
553,23,1
554,23,1
555,23,1
556,23,1
557,23,1
558,23,1
559,23,1
560,23,1
561,23,1
562,23,1
563,23,1
564,23,1
565,23,1
566,23,1
567,23,1
568,23,1
569,23,1
570,23,1
571,23,1
572,23,1
573,23,1
574,23,1
575,23,1
576,23,1
577,23,1
578,23,1
579,23,1
580,23,1
581,23,1
582,23,1
583,23,1
584,23,1
585,23,1
586,23,1
587,23,1
588,23,1
589,23,1
590,23,1
591,23,1
592,23,1
593,23,1
594,23,1
595,23,1
596,23,1
597,23,1
598,23,1
599,23,1
600,23,1
551,24,-4.95021244845691
552,24,20.5935220075324
553,24,15.8223291428944
554,24,0.645658094884691
555,24,-14.8164666357934
556,24,4.74307422972435
557,24,33.7154979506784
558,24,9.54690585515704
559,24,6.13771318480463
560,24,-37.3578839881986
561,24,-1.52668712921307
562,24,-17.7969205554674
563,24,6.44305697748083
564,24,13.2913695821581
565,24,-4.61013975417055
566,24,-30.4654956388272
567,24,-30.5599738525278
568,24,-5.08534985547758
569,24,24.8398057239159
570,24,1.95793537861592
571,24,11.5538879542161
572,24,-20.9316715937849
573,24,-5.48046665936519
574,24,8.45464804307718
575,24,-20.8716842065891
576,24,-12.7135500405681
577,24,15.7169427744838
578,24,3.30244075388561
579,24,-9.71453819068328
580,24,-6.78175198690401
581,24,8.22092065716853
582,24,2.21288787890796
583,24,-4.54648379814388
584,24,-25.2203007577912
585,24,7.72538181999825
586,24,29.2620914808156
587,24,-10.7671665909889
588,24,-11.8346451648244
589,24,-9.63755683420697
590,24,27.0838541425147
591,24,34.8777444974093
592,24,-6.8696330208653
593,24,-15.3674685958095
594,24,41.8233403607088
595,24,-10.4903966627557
596,24,-15.8745289156751
597,24,7.19882205147774
598,24,-12.1710321256349
599,24,-5.17646158287517
600,24,2.15247118749512
601,25,1
602,25,1
603,25,1
604,25,1
605,25,1
606,25,1
607,25,1
608,25,1
609,25,1
610,25,1
611,25,1
612,25,1
613,25,1
614,25,1
615,25,1
616,25,1
617,25,1
618,25,1
619,25,1
620,25,1
621,25,1
622,25,1
623,25,1
624,25,1
625,25,1
626,25,1
627,25,1
628,25,1
629,25,1
630,25,1
631,25,1
632,25,1
633,25,1
634,25,1
635,25,1
636,25,1
637,25,1
638,25,1
639,25,1
640,25,1
641,25,1
642,25,1
643,25,1
644,25,1
645,25,1
646,25,1
647,25,1
648,25,1
649,25,1
650,25,1
601,26,-6.24378616659543
602,26,20.9633762674871
603,26,23.4215185322683
604,26,0.866616942440641
605,26,2.03108697171723
606,26,23.6700476609287
607,26,-7.54563153450894
608,26,4.25884097150967
609,26,14.4386455966915
610,26,-6.65003891406577
611,26,-17.7176913961322
612,26,-9.75824371332875
613,26,-15.4694700660567
614,26,-5.23736896390488
615,26,8.86552761758654
616,26,61.0143519478299
617,26,-22.5475828939077
618,26,-1.45980471703384
619,26,-29.14542012079
620,26,19.3966230818835
621,26,7.57153554375736
622,26,2.38024933797462
623,26,-1.44200139657275
624,26,37.2200186365279
625,26,-3.64504617003962
626,26,30.5703452590704
627,26,-49.853693728616
628,26,18.99900795663
629,26,14.6100204114636
630,26,7.96441718342788
631,26,43.8849075900044
632,26,6.06119875554177
633,26,4.74150618340241
634,26,8.63538155803503
635,26,-1.96732119050449
636,26,8.10369327317553
637,26,38.7103581740232
638,26,-13.7338577766413
639,26,-30.2053230026712
640,26,-19.2483510059035
641,26,-1.97408214401361
642,26,31.0234531042619
643,26,3.38224066001645
644,26,-2.0258305254175
645,26,-32.3360225096149
646,26,15.0205263339756
647,26,-0.300142162704684
648,26,19.5911272795827
649,26,23.6628366179889
650,26,-15.9459438460282
651,27,1
652,27,1
653,27,1
654,27,1
655,27,1
656,27,1
657,27,1
658,27,1
659,27,1
660,27,1
661,27,1
662,27,1
663,27,1
664,27,1
665,27,1
666,27,1
667,27,1
668,27,1
669,27,1
670,27,1
671,27,1
672,27,1
673,27,1
674,27,1
675,27,1
676,27,1
677,27,1
678,27,1
679,27,1
680,27,1
681,27,1
682,27,1
683,27,1
684,27,1
685,27,1
686,27,1
687,27,1
688,27,1
689,27,1
690,27,1
691,27,1
692,27,1
693,27,1
694,27,1
695,27,1
696,27,1
697,27,1
698,27,1
699,27,1
700,27,1
651,28,-7.24526953429877
652,28,-2.52604632366131
653,28,12.8123362770069
654,28,-22.2540581821185
655,28,29.4123974065167
656,28,23.0513811118663
657,28,-21.9039949088067
658,28,26.3308288299123
659,28,15.3938696782255
660,28,-20.1267662523188
661,28,4.26217131281873
662,28,11.3111706794285
663,28,5.25594903303142
664,28,-6.0210348466497
665,28,7.12368612431399
666,28,-16.5998233013476
667,28,-19.4631236418626
668,28,-17.111830386045
669,28,11.1645326041582
670,28,4.47729578469234
671,28,-15.6750345026592
672,28,27.7571172470519
673,28,-22.8568293736569
674,28,-0.647263844569426
675,28,33.5616035972692
676,28,66.4848662430864
677,28,13.4318330907709
678,28,-3.85245944085071
679,28,7.26529459353123
680,28,11.4422193785147
681,28,2.20441567303077
682,28,21.5330975916894
683,28,51.7718059751561
684,28,7.6282358914533
685,28,-29.9632651130151
686,28,-21.2976282380435
687,28,5.06262171728898
688,28,1.48663390495623
689,28,13.2048610059635
690,28,-5.34398591703192
691,28,-9.31229519527127
692,28,30.4344295608165
693,28,-8.76835973574984
694,28,-0.702584314524747
695,28,2.32132106535996
696,28,-10.9589038841242
697,28,-10.1137728436211
698,28,39.8411782164711
699,28,-4.41265281921633
700,28,48.6967044306984
701,29,1
702,29,1
703,29,1
704,29,1
705,29,1
706,29,1
707,29,1
708,29,1
709,29,1
710,29,1
711,29,1
712,29,1
713,29,1
714,29,1
715,29,1
716,29,1
717,29,1
718,29,1
719,29,1
720,29,1
721,29,1
722,29,1
723,29,1
724,29,1
725,29,1
726,29,1
727,29,1
728,29,1
729,29,1
730,29,1
731,29,1
732,29,1
733,29,1
734,29,1
735,29,1
736,29,1
737,29,1
738,29,1
739,29,1
740,29,1
741,29,1
742,29,1
743,29,1
744,29,1
745,29,1
746,29,1
747,29,1
748,29,1
749,29,1
750,29,1
701,30,-1.44300223085513
702,30,4.13345307572494
703,30,-18.9111735753085
704,30,-5.07585933760956
705,30,-31.5105736328421
706,30,-7.75712335863347
707,30,-36.2233831352953
708,30,27.039575765656
709,30,-26.7694419195467
710,30,-17.4467828374609
711,30,10.2335511646776
712,30,1.21391488786545
713,30,-5.06161694190915
714,30,15.6529853512519
715,30,21.2464303117421
716,30,9.37145256195176
717,30,-6.88515306603518
718,30,-10.6058277878454
719,30,10.5651056707515
720,30,11.396418844332
721,30,25.167673719352
722,30,3.83952789869273
723,30,4.62783215484963
724,30,22.2894513248027
725,30,18.1874932285758
726,30,60.7851986122601
727,30,-2.11383853608682
728,30,8.37346273810602
729,30,-22.7266546013488
730,30,9.97690777753725
731,30,5.71988793044334
732,30,30.2827286233452
733,30,-19.4312469026722
734,30,-31.9319737834263
735,30,26.8107452109361
736,30,31.4774310380852
737,30,-14.6527432909196
738,30,2.17719146388343
739,30,15.6371171294613
740,30,-13.8711078637114
741,30,4.28662851616887
742,30,19.9380451502869
743,30,4.45134285282438
744,30,0.197584921937912
745,30,10.9976096485675
746,30,8.34282664629912
747,30,32.0351200802139
748,30,29.6158845663876
749,30,26.2833277238676
750,30,-5.78475467786495
751,31,1
752,31,1
753,31,1
754,31,1
755,31,1
756,31,1
757,31,1
758,31,1
759,31,1
760,31,1
761,31,1
762,31,1
763,31,1
764,31,1
765,31,1
766,31,1
767,31,1
768,31,1
769,31,1
770,31,1
771,31,1
772,31,1
773,31,1
774,31,1
775,31,1
776,31,1
777,31,1
778,31,1
779,31,1
